COUNTY_CODE,COUNTY_NAME,DISTRICT_CODE,DISTRICT_NAME,GRADESPAN,SUPERINTENDENT,ADDRESS,CITY_STATE_ZIP,PHONE,EMAIL,WEBSITE,FACEBOOK,TWITTER
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,07-12,MRS. MULLIGAN-PIERRE,612 AMBOY AVE,PERTH AMBOY NJ 08861,(848)203-3742 Ext. 101,EMULLIGAN-PIERRE@AULCS.ORG,http://www.aulcs.org,https://facebook.com/@aulcs,https://twitter.com/@aulcharter
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,09-12,MRS. MURPHY-RICHARDSON,35 WATCHUNG AVE,PLAINFIELD NJ 07060,(877)643-4064,ERIN.RICHARDSON@OBAMAGREENHIGH.COM,http://www.obamagreencharter.org,,
80,CHARTERS,6036,HOLA HOBOKEN DUAL LANG CS,KG-08,MRS. SARGENT,123 JEFFERSON STREET,HOBOKEN NJ 07030,(201)427-1458,JSARGENT@HOLAHOBOKEN.ORG,https://holahoboken.org/,https://www.facebook.com/HoLaHoboken.org/,https://twitter.com/HoLaHoboken
80,CHARTERS,6041,HATIKVAH INTERNATIONAL CS,KG-08,MARCIA GRAYSON,7 LEXINGTON AVENUE,EAST BRUNSWICK NJ 08816,(732)254-8300,MGRAYSON@HIACS.ORG,http://hatikvahcharterschool.com,,
80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,PK-12,MR. TAILLEFER,24 MAIDEN LANE,NEWARK NJ 07102,(973)565-9170,JTAILLEFER@GREATOAKSLEGACY.ORG,https://greatoakslegacy.org/,https://www.facebook.com/GreatOaksLegacyCharterSchool/,https://twitter.com/GOCSNewark
80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,09-12,MS. ROONEY,321 BERGEN STREET,NEWARK NJ 07103,(973)622-1518,JROONEY@PEOPLESPREP.ORG,http://www.peoplesprepnewark.org,https://www.facebook.com/PeoplesPrep/,https://twitter.com/PeoplesPrep
80,CHARTERS,6058,ROSEVILLE COMMUNITY CS,KG-04,MS. NEWKIRK,540 ORANGE STREET,NEWARK NJ 07107,(973)483-4400,MNEWKIRK@ROSEVILLECHARTER.ORG,https://www.rosevillecharter.org,,
80,CHARTERS,6060,ATLANTIC COMMUNITY CHARTER SCHOOL,KG-07,MR. CETRULLO,112 SOUTH NEW YORK RD,GALLOWAY NJ 08205,(609)428-4300 Ext. 105,ECETRULLO@ATLANTICCOMMUNITYCHARTER.COM,https://www.atlanticcommunitycharter.com/,https://www.facebook.com/atlanticcommunitycharter/,https://twitter.com/ACCS_tweets/
80,CHARTERS,6064,DR LENA EDWARDS ACADEMIC CHARTER SCHOOL,KG-08,MR. BREWER,509 BRAMHALL AVE.,JERSEY CITY NJ 07304,(201)433-5300 Ext. 102,JBREWER@DRLENAEDWARDSCHARTERSCHOOL.ORG,https://www.drlenaedwardscharterschool.org,https://www.facebook.com/DLEACS,
80,CHARTERS,6067,KINGDOM CS OF LEADERSHIP,KG-05,MRS. MCCALL-HAMPTON,121 WEST CHURCH STREET,BLACKWOOD NJ 08012,(856)232-0100,MCCALL-HAMPTON@THEKINGDOMCHARTER.ORG,http://www.thekingdomcharter.org,https://www.facebook.com/TheKingdomCharterSchoolofLeadership/,https://twitter.com/kingdom_charter
80,CHARTERS,6068,M E T S CHARTER SCHOOL,06-12,MR. FRYE,211 SHERMAN AVE,JERSEY CITY NJ 07307,(201)526-8500,DFRYE@METSCHARTERSCHOOL.ORG,http://www.metscharterschool.org,https://www.facebook.com/profile.php?id=100009190648310,https://twitter.com/metscharter
80,CHARTERS,6069,MILLVILLE PUBLIC CHARTER SCHOOL,KG-08,MS. TAYLOR,1101 WHEATON AVENUE,MILLVILLE NJ 08332,(856)506-8143,JTAYLOR@CCCHARTERS.ORG,https://www.millvillepubliccharterschool.org/,,
80,CHARTERS,6076,BENJAMIN BANNEKER PREP CS,06-08,MR. WILSON JR,300 WILLINGBORO WAY,WILLINGBORO NJ 08046,(609)531-0158 Ext. 100,RWILSON@BBPREPCS.COM,http://www.bannekerprep.com,https://www.facebook.com/Benjamin-Banneker-Preparatory-Charter-School-148016055242470/,
80,CHARTERS,6079,JOHN P HOLLAND CHARTER SCHOOL,PK-08,MS. SCANO,190 OLIVER STREET,PATERSON NJ 07501,(973)345-2212,CSCANO@JOHNPHOLLAND.COM,https://jphcs.org,https://johnp.hollandcharterschool,
80,CHARTERS,6080,PASSAIC ARTS AND SCIENCE CHARTER SCHOOL,KG-11,MR. GUVERCIN,7 ST. FRANCIS WAY,PASSAIC NJ 07055,(201)773-9140,NGUVERCIN@ILEARNSCHOOLS.ORG,http://passaiccharter.org,https://www.facebook.com/passaiccharter,https://twitter.com/passaiccharter
80,CHARTERS,6081,THOMAS EDISON ENERGYSMART CHARTER SCHOOL,KG-09,MR. YILDIZ,150 PIERCE STREET,SOMERSET NJ 08873,(732)412-7643,OYILDIZ@ENERGYSMARTSCHOOL.ORG,https://www.teecs.org/,https://www.facebook.com/EnergySmartCs,https://twitter.com/energysmartcs
80,CHARTERS,6082,BELOVED COMMUNITY CHARTER SCHOOL,KG-07,MICHELE LINK,508 GRAND STREET,JERSEY CITY NJ 07302,(201)630-4700,MLINK@BELOVEDCCS.ORG,https://belovedccs.org,https://www.facebook.com/BelovEDCCS/,
80,CHARTERS,6086,HOPE COMMUNITY CS,KG-05,MRS. RUIZ,836 S. 4TH STREET,CAMDEN NJ 08103,(856)379-3448,RUIZ@HOPECOMMUNITYCHARTER.ORG,https://www.hopecommunitycharter.org,https://www.facebook.com/hopecommunitycharter,
80,CHARTERS,6089,COMPASS ACADEMY CS,KG-05,MRS. LITTLE,23 WEST CHESTNUT AVE,VINELAND NJ 08360,(856)899-5570,SLITTLE@COMPASSACS.ORG,https://www.compassacademycharter.org,https://www.facebook.com/compassacademycharterschool.org/,https://twitter.com/@compassACS
80,CHARTERS,6093,JERSEY CITY GLOBAL CS,KG-06,DR. RAGHUNANDAN-JACK,255 CONGRESS STREET,JERSEY CITY NJ 07307,(201)912-5298,NADIRAR@JCGCS.ORG,https://jcgcs.org,,
80,CHARTERS,6094,PHILLIP'S ACADEMY CHARTER SCHOOL,PK-08,MR. SHULTZ,342 CENTRAL AVENUE,NEWARK NJ 07103,(973)624-0644,MSHULTZ@PACSNEWARK.ORG,https://www.pacsnewark.org/,https://www.facebook.com/philipseducation,https://twitter.com/philipsednj
80,CHARTERS,6096,PATERSON ARTS AND SCIENCE CHARTER SCHOOL,KG-09,MR. GUVERCIN,225 GRAND STREET,PATERSON NJ 07501,(201)773-9140,NGUVERCIN@ILEARNSCHOOLS.ORG,http://www.patersoncharter.org,https://www.facebook.com/patersoncharter,https://twitter.com/patersoncharter
80,CHARTERS,6099,LINK COMMUNITY CHARTER SCHOOL,05-08,MS. HESTER,23 PENNSYVANIA AVE,NEWARK NJ 07114,(973)642-0529,KHESTER@LINKSCHOOL.ORG,http://www.linkschool.org,https://www.facebook.com/LinkCommunitySchool/,https://twitter.com/link_school?lang=en
80,CHARTERS,6100,BRIDGETON PUBLIC CHARTER SCHOOL,KG-03,DR. JAMES-KEMP,790 EAST COMMERCE AVE,BRIDGETON NJ 08302,(856)497-8202,VJAMES-KEMP@CCCHARTERS.ORG,https://www.bridgetonpubliccharterschool.org/,,
80,CHARTERS,6101,COLLEGE ACHIEVE CENTRAL CHARTER SCHOOL,KG-08,MS. NELSON,365 EMERSON AVE,PLAINFIELD NJ 07062,(908)625-1879,RNELSON@COLLEGEACHIEVE.ORG,http://collegeachievecentral.org,https://www.facebook.com/Collegeachievepublicschools,
80,CHARTERS,6102,CRESTHAVEN ACADEMY CHARTER SCHOOL,KG-01,MS. VILLAFUERTE,530 WEST 7TH STREET,PLAINFIELD NJ 07060,(908)756-1234,MVILLAFUERTE@CRESTHAVENACADEMY.ORG,http://www.cresthavenacademy.org,https://www.facebook.com/cresthavenacademy,https://twitter.com/CresthavenNJ
80,CHARTERS,6103,EMPOWERMENT ACADEMY CHARTER SCHOOL,KG-03,MS. GIGL,240 EGE AVENUE,JERSEY CITY NJ 07304,(201)630-4798,CGIGL@EMPACAD.ORG,https://empacad.org,https://www.facebook.com/empowermentnj/,
80,CHARTERS,6104,INTERNATIONAL ACADEMY OF ATLANTIC CITY CHARTER SCHOOL,KG-05,MR. CONNOR,6718 BLACK HORSE PIKE,EGG HARBOR TOWNSHIP NJ 08234,(609)498-6350,CCONNOR@SAIS.NET,https://principleacademycharter.org/,https://www.facebook.com/pages/category/Elementary-School/Principle-Academy-Charter-302571196976474/,https://twitter.com/academy_charter
80,CHARTERS,6105,HUDSON ARTS AND SCIENCE  CHARTER SCHOOL,KG-06,MS. MARENCO,131 MIDLAND AVE,KEARNY NJ 07032,(201)955-1817,MMARENCO@HUDSONCHARTER.ORG,http://hudsoncharter.org,https://www.facebook.com/hudsoncharter,https://twitter.com/hudsoncharter
80,CHARTERS,6106,PHILIP’S CHARTER SCHOOL OF PATERSON,KG-01,MS. LAURICELLA,47 STATE STREET,PATERSON NJ 07501,(973)247-8920,RLAURICELLA@PACSPATERSON.ORG,https://www.pacspaterson.org/,https://www.facebook.com/Philips-Academy-Charter-School-of-Paterson-235901486741280/,https://twitter.com/@philipsednj
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,KG-12,DR. CONWAY,879 BEIDEMAN AVE,CAMDEN NJ 08105,(856)365-1000 Ext. 103,JCONWAY@CAMDENCSN.ORG,http://www.promiseacademycharter.org/,https://www.facebook.com/CamdensCharterSchoolNetwork/,
80,CHARTERS,6109,LEAD CHARTER SCHOOL,09-12,MR. ACEVEDO,201 BERGEN STREET,NEWARK NJ 07103-2402,(973)297-0592,LEADCHARTERSCHOOL@GMAIL.COM,http://leadcharterschool.org/,,
80,CHARTERS,6110,ACHIEVE COMMUNITY CHARTER SCHOOL,KG-01,MR. PERPICH,534 Clinton Avenue,Newark NJ 07108,(646)351-9501,CPERPICH@ACHIEVECCS.ORG,https://www.achieveccs.org/,https://www.facebook.com/bricknewark,https://twitter.com/BRICKAcademy
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,KG-06,,500 PERRY STREET,TRENTON NJ 08618,(609)759-2005,,,,
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,09-12,LEIGH BYRON,1555 PENNINGTON RAOD,EWING NJ 08618,(609)503-1103,LBYRON@STEMCIVICS.ORG,http://www.stemcivics.org,http://www.facebook.com/STEMCivics,http://twitter.com/STEMCivics
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,09-12,,225 MORRIS BLVD,JERSEY CITY NJ 07302-7398,(201)716-1520,,,,
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,06-08,MRS. GIORDANO,1255 MAIN AVENUE,CLIFTON NJ 07011,(973)278-7707,SGIORDANO@CLASSICALACADEMY.ORG,http://classicalacademy.org,,
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,KG-06,DR. DENDTLER,817 CARPENTER STREET,CAMDEN NJ 08102,(856)963-2627,A.DENDTLER@ECOCHARTERSCHOOL.ORG,https://eocharterschool.org,https://www.facebook.com/ecocharterschool/,https://twitter.com/ECOCamden
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,KG-12,MS. MCCANN,1000 ATLANTIC AVE,CAMDEN NJ 08104,(856)962-0766,KMCCANN@DEMOCRACYPREP.ORG,https://fpes.democracyprep.org,,
80,CHARTERS,6320,DISCOVERY CS,04-08,DR. HALL,240 HALSEY ST,NEWARK NJ 07102,(973)623-0222,ADEWEY@AOL.COM,http://www.discoverycs.org,https://www.facebook.com/discoverycsnj,https://twitter.com/discoverynewark
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,KG-04,DR. WILSON,99 WASHINGTON STREET,EAST ORANGE NJ 07017,(973)996-0400 Ext. 2130,ROSETTA.WILSON@THEEOCCS.ORG,https://www.theeoccs.org,,
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,KG-08,MS. GRIERSON,1460 GARDEN STREET,HOBOKEN NJ 07030,(201)876-0102,SUSAN.GRIERSON@ECSNJ.ORG,http://ecsnj.org,https://www.facebook.com/ElysianCharterSchool,
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,KG-07,DR. BURNS,65  WEST DEMAREST AVENUE,ENGLEWOOD NJ 07631,(201)569-9765,CHARTERSCHOOL@NETZERO.NET,https://englewoodcharterschool.com/,,
80,CHARTERS,6635,GREATER BRUNSWICK CS,KG-08,MS. JONES,429 JOYCE KILMER AVENUE,NEW BRUNSWICK NJ 08901,(732)448-1052 Ext. 167,VANESSA.JONES@GREATERBRUNSWICK.ORG,http://greaterbrunswick.org,https://www.facebook.com/Greater-Brunswick-Charter-School-116127706808/,https://twitter.com/GBCharterSchool
80,CHARTERS,6665,GRAY CS,KG-08,MS. GRAY,55 LIBERTY STREET,NEWARK NJ 07102,(973)824-6661,GRAYCHARTERSCH@GMAIL.COM,http://graycharterschool.com,,
80,CHARTERS,6720,HOBOKEN CS,KG-12,MS. GRODE,713 WASHINGTON ST,HOBOKEN NJ 07030,(201)963-0222,DGRODE@HOBOKENCS.NET,http://www.hobokencs.org,,
80,CHARTERS,6740,HOPE ACADEMY CS,KG-08,MRS. PRATT,601 GRAND AVENUE,ASBURY PARK NJ 07712-6656,(732)988-4227 Ext. 513,DPRATT@HOPEACADEMYCS.ORG,http://www.hopeacademycs.org,,https://twitter.com/hopeacademyap
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,KG-04,MS. BENFORD,105 GRAND STREET,TRENTON NJ 08611-2417,(609)394-3111,MBENFORD@INTERNATIONALCS.ORG,https://internationalcs.org,,
80,CHARTERS,6910,JERSEY CITY COMM. CS,KG-08,MS. WILLIAMS,128 DANFORTH AVENUE,JERSEY CITY NJ 07305,(201)433-2288,AWILLIAMS@JCCCSONLINE.ORG,https://www.jcccsonline.org,https://www.facebook.com/jerseycitycommunitycharterschool/,https://twitter.com/JCCCS_Ravens
80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,PK-08,MR. STILES,3044 KENNEDY BLVD,JERSEY CITY NJ 07306,(201)795-4400,BSTILES@GOLDENDOORSCHOOL.ORG,http://www.goldndoorschool.org,,
80,CHARTERS,7100,LADY LIBERTY ACADEMY CS,KG-08,,746 SANFORD AVENUE,NEWARK NJ 07106,(973)623-9005,,,,
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,KG-12,MR. DELGADO,130 NORTH BROADWAY,CAMDEN NJ 08102,(856)614-3234,MDELGADO@LEAP.RUTGERS.EDU,http://www.leapacademycharter.org,http://www.facebook.com/leapacademyNJ/,https://twitter.com/leapacademy
80,CHARTERS,7115,LEARNING COMMUNITY CS,PK-08,MR. HOGAN,2495 JOHN F KENNEDY BLVD,JERSEY CITY NJ 07304,(201)332-0900 Ext. 14,COLIN-HOGAN@LCCSNJ.ORG,https://www.lccsnj.org,,
80,CHARTERS,7210,MARION P. THOMAS CS,KG-12,MR. SIMMONDS,88-108 SHIPMAN STREET,NEWARK NJ 07102,(973)621-0060 Ext. 2210,MSIMMONDS@MPTCS.ORG,https://www.mptcs.org/,https://www.facebook.com/mptcs,https://twitter.com/mptcs
80,CHARTERS,7290,NEW HORIZONS COMM. CS,KG-07,MS. JONES,45  59 HAYES STREET,NEWARK NJ 07103,(973)848-0400,NJONES@NHCCSCHOOL.ORG,http://nhccschools.org,,
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,KG-12,CYNTHIA LEGER,10 WASHINGTON PLACE,NEWARK NJ 07102,(973)642-0101 Ext. 1103,CLEGER@NORTHSTARACADEMY.ORG,https://www.northstaracademy.org,https://www.facebook.com/uncommon.newark,https://twitter.com/Uncommon_Newark
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,KG-12,MS. BELCHER,60 PARK PLACE,NEWARK NJ 07102,(973)622-0905,JBELCHER@KIPPNJ.ORG,http://www.kippnj.org ,https://www.facebook.com/KIPPNJ/,https://twitter.com/KIPPNJ
80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,09-12,DR. MCGUIRE,413 NEW ROAD,SOMERS POINT NJ 08244,(609)926-7694,BMCGUIRE@CHARTERTECH.ORG,http://www.chartertech.org,https://www.facebook.com/Chartertech,
80,CHARTERS,7500,PACE CS OF HAMILTON,KG-06,MS. PONTORIERO,1949 HAMILTON AVENUE,HAMILTON TWP NJ 08619,(609)587-2288,DPONTORIERO@PACECHARTERSCHOOL.ORG,http://pacecharter.com/pcs/,https://www.facebook.com/Pace-Charter-School-of-Hamilton-226706484036264/,
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,KG-12,MR. GURCANLI,196 WEST RAILWAY AVENUE,PATERSON NJ 07503,(973)247-0600,RIZA.GURCANLI@PCSST.ORG,https://www.pcsst.org/,https://www.facebook.com/pcsstk12,https://twitter.com/pcsstk12
80,CHARTERS,7540,PRINCETON CS,KG-08,MR. PATTON,100 BUNN DRIVE,PRINCETON NJ 08540-2821,(609)924-0575 Ext. 2501,LPATTON@PRINCETONCHARTER.ORG,http://www.pcs.k12.nj.us/,https://www.facebook.com/Princeton-Charter-School-699168006804690/,https://twitter.com/@PtonCharter
80,CHARTERS,7600,QUEEN CITY ACADEMY CS,KG-08,MS. WEST,815 WEST SEVENTH STREET,PLAINFIELD NJ 07063,(908)753-4700,DWEST@QUEENCITY.EDU,https://queencity.edu/,https://www.facebook.com/QCACS/,https://twitter.com/QCACS
80,CHARTERS,7720,THE RED BANK CS,PK-08,MRS. PENNOTTI,58 OAKLAND STREET,RED BANK NJ 07701,(732)450-2092,M.PENNOTTI@REDBANKCHARTERSCHOOL.ORG,http://www.redbankcharterschool.com,http://www.facebook.com/redbankcharterschool,http://twitter.com/rbcsnj
80,CHARTERS,7727,RIDGE AND VALLEY CS,KG-08,LISA MASI,1234 STATE ROUTE 94,BLAIRSTOWN NJ 07825,(908)362-1114,LISA.MASI@RIDGEANDVALLEY.ORG,http://www.ridgeandvalley.org,https://www.facebook.com/rvcharterschool,https://twitter.com/rvcharterschool
80,CHARTERS,7730,ROBERT TREAT ACADEMY CS,KG-08,MS. ADUBATO,443 CLIFTON AVENUE,NEWARK NJ 07104-1339,(973)482-8811,ADUBATOT@RTACS.ORG,http://www.roberttreatacademy.org,,
80,CHARTERS,7735,MARIA L. VARISCO-ROGERS CS,KG-08,MRS. SEGARRA,18 HELLER PARKWAY,NEWARK NJ 07104,(973)481-9001,TSEGARRA@MLVRCS.ORG,https://www.mlvrcs.org/,,
80,CHARTERS,7830,SOARING HEIGHTS CS,KG-08,MRS. ZUORICK,1 ROMAR AVENUE,JERSEY CITY NJ 07305,(201)434-4800,SOARINGHEIGHTS07302@YAHOO.COM,http://www.shcsjc.org,https://www.facebook.com/SoaringHeightsCharterSchool/,https://twitter.com/shcs_jc
80,CHARTERS,7850,SUSSEX COUNTY TECHNOLOGY CHARTER SCHOOL ,06-08,MRS. LAZARIUK,385 N. CHURCH RD.,SPARTA NJ 07871,(973)383-3250,NLAZARIUK@SUSSEXCHARTER.ORG,http://www.sussexcharter.org,https://www.facebook.com/sussexcharter,
80,CHARTERS,7890,TEANECK COMMUNITY CS,KG-08,MR. GALLO,563 CHESTNUT AVENUE,TEANECK NJ 07666,(201)833-9600,RGALLO@TCCSNJ.ORG,http://www.tccsnj.org,https://www.facebook.com/Teaneck-Community-Charter-School-467377746728055,https://twitter.com/tccsnj
80,CHARTERS,7891,COLLEGE ACHIEVE GREATER ASBURY PARK CHARTER SCHOOL,KG-06,MRS. MCINERNEY,508 3RD AVENUE,ASBURY PARK NJ 07712,(732)890-7338,JMCINERNEY@COLLEGEACHIEVE.ORG,https://collegeachieveasbury.org,https://www.facebook.com/collegeachieveasbury,
80,CHARTERS,7892,COLLEGE ACHIEVE PATERSON CHARTER SCHOOL,KG-06,MR. MCNAIR,21 MARKET STREET,PATERSON NJ 07501,(862)257-1423,HMCNAIR@COLLEGEACHIEVE.ORG,http://collegeachievepaterson.org,,
80,CHARTERS,7893,OCEAN ACADEMY CHARTER SCHOOL,KG-02,MS. SMITH,678 5TH ST,LAKEWOOD NJ 08701,(732)987-6525,VALARIE.SMITH@OCEANACADEMYCS.ORG,https://www.oceanacademycharter.com/,,
80,CHARTERS,8010,UNION COUNTY TEAMS CS,KG-12,MRS. THORPE,515  517 WEST FOURTH STREET,PLAINFIELD NJ 07060,(908)754-3918,STHORPE887@AOL.COM,http://www.ucteams.org,,
80,CHARTERS,8050,UNITY CS,KG-08,MS. SANCHEZ,1 EVERGREEN PLACE,MORRISTOWN NJ 07960,(973)292-1808 Ext. 12,CONNIE.SANCHEZ@UNITYCHARTERSCHOOL.ORG,https://unitycharterschool.org/,https://www.facebook.com/UnityCharterSchool/,https://twitter.com/unitycharter
80,CHARTERS,8060,UNIVERSITY ACADEMY CS,09-12,MR. LUGO,275 WEST SIDE AVENUE,JERSEY CITY NJ 07305,(201)200-3200 Ext. 3324,ELUGO@NJCU.EDU,http://www.uachs.org,,
80,CHARTERS,8065,UNIVERSITY HEIGHTS CS,PK-08,MS. COOPER,74 HARTFORD STREET,NEWARK NJ 07103,(973)623-1965,TCOOPER@UHCS-NEWARK.ORG,https://www.uhcs-newark.org/,,
80,CHARTERS,8140,VILLAGE CS,KG-08,MRS. WOOTEN-JOHNSON,101 SULLIVAN WAY,TRENTON NJ 08638,(609)695-0110,KWJOHNSON@VILLAGECHARTER.ORG,http://www.villagecharter.org,https://www.facebook.com/Village-Charter-School-VCS-162601673776406/,
